time,IA,IB,IC,Power,PF,kVAh,I_mean,I_imbalance,dI_dt,kVAh_rate,PF_abs,cluster,state
2025-12-04 09:35:00,7.686,9.871,6.265,2.20075,0.75425,3072.59,7.940666666666668,22.875143758550305,0.03866666666666774,0.24275000000034197,0.75425,0,Idle
2025-12-04 09:40:00,7.55,9.859,6.386,2.302,0.7625,3072.83825,7.931666666666666,22.286333263651585,-0.009000000000002117,0.24824999999964348,0.7625,3,Running_Low
2025-12-04 09:45:00,8.491,10.966,7.292,3.021,0.76225,3073.137,8.916333333333334,21.012742988738196,0.9846666666666684,0.298750000000382,0.76225,1,Running_High
2025-12-04 09:50:00,13.683,15.727,11.428,4.91375,0.818,3073.54225,13.612666666666668,15.796778766838585,4.6963333333333335,0.4052499999997963,0.818,1,Running_High
2025-12-04 09:55:00,7.618,9.915,6.279,2.20825,0.7515000000000001,3073.88825,7.937333333333334,23.167905683701917,-5.675333333333334,0.34600000000000364,0.7515000000000001,1,Running_High
2025-12-04 10:00:00,7.653,9.861,6.328,2.20725,0.75075,3074.1205,7.947333333333333,22.45779565496792,0.009999999999998899,0.23225000000002183,0.75075,3,Running_Low
2025-12-04 10:05:00,7.667,9.752,6.358,2.904,0.76425,3074.38775,7.925666666666667,21.597192074650597,-0.021666666666665613,0.2672499999998763,0.76425,1,Running_High
2025-12-04 10:10:00,16.23,18.914,14.14,4.31325,0.79425,3074.839,16.428,14.56751315339713,8.502333333333333,0.45125000000007276,0.79425,1,Running_High
2025-12-04 10:15:00,7.683,9.779,6.328,2.206,0.751,3075.1712500000003,7.93,21.92570527983198,-8.498000000000001,0.3322500000003856,0.751,1,Running_High
2025-12-04 10:20:00,7.678,9.811,6.314,2.20025,0.75025,3075.4155,7.934333333333334,22.214037322504442,0.004333333333334188,0.24424999999973807,0.75025,0,Idle
2025-12-04 10:25:00,7.632,9.759,6.319,2.19625,0.7515000000000001,3075.65925,7.903333333333332,21.965125108138107,-0.03100000000000147,0.24375000000009095,0.7515000000000001,0,Idle
2025-12-04 10:30:00,7.721,9.742,6.253,2.1895,0.752,3075.902,7.905333333333334,22.15958292118875,0.002000000000001556,0.24274999999988722,0.752,0,Idle
2025-12-04 10:35:00,7.609,9.839,6.247,2.1905,0.7515000000000001,3076.14475,7.898333333333333,22.959210480386226,-0.007000000000000561,0.24274999999988722,0.7515000000000001,0,Idle
2025-12-04 10:40:00,7.566,9.752,6.368,3.5970000000000004,0.7805,3076.4155,7.895333333333333,21.73270937390077,-0.0030000000000001137,0.2707500000001346,0.7805,1,Running_High
2025-12-04 10:45:00,16.356,19.585,15.275,3.72275,0.7927500000000001,3076.88375,17.072,13.135165805523469,9.176666666666666,0.46824999999989814,0.7927500000000001,1,Running_High
2025-12-04 10:50:00,7.518,9.717,6.414,2.19375,0.7535000000000001,3077.23925,7.883,21.330442895164897,-9.189,0.35550000000012005,0.7535000000000001,1,Running_High
2025-12-04 10:55:00,7.566,9.692,6.37,2.1875,0.7515000000000001,3077.48225,7.876,21.36308263530621,-0.006999999999999673,0.24299999999993815,0.7515000000000001,0,Idle
2025-12-04 11:00:00,7.7,9.795,6.199,2.93525,0.75275,3077.74125,7.898000000000001,22.86854997778845,0.02200000000000024,0.25900000000001455,0.75275,1,Running_High
2025-12-04 11:05:00,7.647,9.804,6.265,2.1925,0.7535000000000001,3078.02425,7.905333333333334,22.561818127122308,0.007333333333333414,0.2829999999999018,0.7535000000000001,1,Running_High
2025-12-04 11:10:00,7.588,9.75,6.335,2.1870000000000003,0.752,3078.26625,7.891000000000001,21.89260383265298,-0.014333333333333087,0.24200000000018917,0.752,0,Idle
2025-12-04 11:15:00,7.631,9.805,6.229,2.863,0.76475,3078.53025,7.888333333333333,22.84177042799792,-0.0026666666666681493,0.26399999999966894,0.76475,1,Running_High
2025-12-04 11:20:00,7.654,9.726,6.281,2.19,0.75075,3078.80625,7.8870000000000005,21.98908092618322,-0.0013333333333322983,0.2760000000002947,0.75075,3,Running_Low
2025-12-04 11:25:00,7.688,9.794,6.193,2.18675,0.75025,3079.049,7.891666666666666,22.92441810396331,0.0046666666666652645,0.24274999999988722,0.75025,0,Idle
2025-12-04 11:30:00,7.719,9.762,6.166,2.1865,0.74975,3079.292,7.882333333333334,22.880984522231426,-0.009333333333331417,0.24299999999993815,0.74975,0,Idle
2025-12-04 11:35:00,7.661,9.795,6.239,2.9135,0.75225,3079.57425,7.898333333333333,22.660990784615258,0.015999999999999126,0.2822500000002037,0.75225,1,Running_High
2025-12-04 11:40:00,7.607,9.839,6.281,2.94975,0.77125,3079.84775,7.909,22.735141661558377,0.01066666666666638,0.27349999999978536,0.77125,1,Running_High
2025-12-04 11:45:00,7.632,9.785,6.239,2.19275,0.75325,3080.12675,7.885333333333334,22.656270037167832,-0.023666666666665392,0.27899999999999636,0.75325,1,Running_High
2025-12-04 11:50:00,7.795,9.608,6.205,2.19625,0.74975,3080.3705,7.869333333333333,21.637377220360985,-0.01600000000000179,0.24375000000009095,0.74975,0,Idle
2025-12-04 11:55:00,7.6,9.595,6.409,2.92375,0.76375,3080.6549999999997,7.867999999999999,20.460332154521165,-0.0013333333333331865,0.2844999999997526,0.76375,1,Running_High
2025-12-04 12:00:00,7.611,9.638,6.424,2.202,0.739,3080.9025,7.890999999999999,20.595513732842107,0.022999999999999687,0.24750000000040018,0.739,0,Idle
2025-12-04 12:05:00,7.492,9.583,6.557,2.19825,0.72975,3081.165,7.877333333333333,19.668642011370576,-0.013666666666666494,0.2624999999998181,0.72975,3,Running_Low
2025-12-04 12:10:00,7.46,9.51,6.643,2.1985,0.7295,3081.41625,7.8709999999999996,18.76544830066357,-0.00633333333333308,0.25125000000025466,0.7295,0,Idle
2025-12-04 12:15:00,7.478,9.478,6.673,2.205,0.72475,3081.66825,7.876333333333332,18.337238430232095,0.005333333333332746,0.2519999999999527,0.72475,0,Idle
2025-12-04 12:20:00,7.521,9.504,6.663,2.2104999999999997,0.72075,3081.9235,7.896,18.454293153144327,0.01966666666666761,0.2552499999997053,0.72075,0,Idle
2025-12-04 12:25:00,7.488,9.543,6.704,2.206,0.719,3082.17925,7.911666666666666,18.531513018645807,0.015666666666666273,0.25575000000026193,0.719,0,Idle
2025-12-04 12:30:00,7.546,9.492,6.664,2.2055,0.71875,3082.43475,7.900666666666666,18.31459669110796,-0.01100000000000012,0.25549999999975626,0.71875,0,Idle
2025-12-04 12:35:00,7.577,9.513,6.62,2.20625,0.71925,3082.6904999999997,7.903333333333333,18.648454172970542,0.002666666666667261,0.2557499999998072,0.71925,0,Idle
2025-12-04 12:40:00,7.541,9.513,6.653,2.20775,0.71875,3082.9465,7.902333333333334,18.524122133852263,-0.0009999999999994458,0.25600000000031287,0.71875,0,Idle
2025-12-04 12:45:00,7.53,9.55,6.661,2.2102500000000003,0.7195,3083.2019999999998,7.913666666666667,18.72989450895776,0.011333333333332973,0.25549999999975626,0.7195,0,Idle
2025-12-04 12:50:00,7.6,9.414,6.642,2.2037500000000003,0.7204999999999999,3083.45775,7.885333333333333,17.854103564184935,-0.02833333333333421,0.25575000000026193,0.7204999999999999,0,Idle
2025-12-04 12:55:00,7.634,9.364,6.627,2.20025,0.72275,3083.71175,7.875,17.578717749377237,-0.01033333333333264,0.2539999999999054,0.72275,0,Idle
2025-12-04 13:00:00,7.69,9.362,6.512,2.18775,0.73075,3083.951,7.854666666666667,18.232699615619836,-0.020333333333333314,0.23925000000008367,0.73075,3,Running_Low
2025-12-04 13:05:00,7.703,9.428,6.415,3.55725,0.769,3084.2625,7.8486666666666665,19.26152102138735,-0.006000000000000227,0.3114999999997963,0.769,1,Running_High
2025-12-04 13:10:00,16.532,19.52,15.062,4.4325,0.795,3084.734,17.038,13.332940185118563,9.189333333333334,0.4715000000001055,0.795,1,Running_High
2025-12-04 13:15:00,7.666,9.534,6.346,2.18775,0.74975,3085.06875,7.848666666666667,20.40895208647109,-9.189333333333334,0.33474999999998545,0.74975,1,Running_High
2025-12-04 13:20:00,7.685,9.648,6.245,2.93925,0.766,3085.32925,7.859333333333333,21.734478317836565,0.010666666666665492,0.2604999999998654,0.766,1,Running_High
2025-12-04 13:25:00,7.761,9.648,6.184,2.1855,0.751,3085.60825,7.864333333333334,22.052858902589172,0.005000000000000782,0.2790000000004511,0.751,1,Running_High
2025-12-04 13:30:00,7.667,9.602,6.232,2.1797500000000003,0.7484999999999999,3085.851,7.833666666666666,21.588494520050876,-0.03066666666666773,0.24274999999988722,0.7484999999999999,0,Idle
2025-12-04 13:35:00,7.623,9.588,6.272,2.1755,0.75025,3086.09275,7.827666666666666,21.301970581356443,-0.006000000000000227,0.2417499999996835,0.75025,0,Idle
2025-12-04 13:40:00,7.549,9.58,6.362,4.39775,0.7989999999999999,3086.42975,7.830333333333333,20.782539360218337,0.002666666666667261,0.3369999999999891,0.7989999999999999,1,Running_High
2025-12-04 13:45:00,16.475,19.634,15.173,3.71075,0.80325,3086.887,17.094,13.419996298990592,9.26366666666667,0.4572500000003856,0.80325,1,Running_High
2025-12-04 13:50:00,7.479,9.483,6.53,2.18425,0.7535000000000001,3087.17875,7.830666666666667,19.2522852134831,-9.263333333333335,0.2917499999998654,0.7535000000000001,1,Running_High
2025-12-04 13:55:00,7.502,9.481,6.482,2.17875,0.75,3087.4205,7.821666666666666,19.49509164222641,-0.009000000000000341,0.24175000000013824,0.75,0,Idle
2025-12-04 14:00:00,7.619,9.6,6.31,2.179,0.747,3087.6504999999997,7.843,21.11945434956177,0.02133333333333365,0.22999999999956344,0.747,3,Running_Low
2025-12-04 14:05:00,7.487,9.502,6.434,3.5685,0.77925,3087.98175,7.807666666666667,19.966712525086272,-0.035333333333332995,0.3312500000001819,0.77925,1,Running_High
2025-12-04 14:10:00,16.125,19.301,15.064,4.45625,0.7989999999999999,3088.4495,16.830000000000002,13.099968504855891,9.022333333333336,0.467750000000251,0.7989999999999999,1,Running_High
2025-12-04 14:15:00,7.557,9.678,6.319,3.591,0.7765,3088.797,7.851333333333333,21.63623786307616,-8.978666666666669,0.3474999999998545,0.7765,1,Running_High
2025-12-04 14:20:00,16.162,19.75,14.911,4.4465,0.77625,3089.26225,16.941,14.82671848490073,9.089666666666666,0.46525000000019645,0.77625,1,Running_High
2025-12-04 14:25:00,7.572,9.753,6.295,2.1855,0.74175,3089.5472499999996,7.873333333333332,22.208928239879803,-9.067666666666668,0.28499999999939973,0.74175,1,Running_High
2025-12-04 14:30:00,7.582,9.727,6.315,2.18325,0.74175,3089.79225,7.874666666666667,21.90219694676586,0.0013333333333349628,0.2450000000003456,0.74175,0,Idle
2025-12-04 14:35:00,7.637,9.687,6.279,2.18425,0.742,3090.0375,7.867666666666666,21.806584175498774,-0.0070000000000014495,0.2452499999999418,0.742,0,Idle
2025-12-04 14:40:00,7.505,9.619,6.383,2.93875,0.76075,3090.2865,7.835666666666666,20.970087665711183,-0.03200000000000003,0.24900000000025102,0.76075,1,Running_High
2025-12-04 14:45:00,7.539,9.639,6.392,2.18475,0.7415,3090.581,7.856666666666666,20.958556988211505,0.020999999999999908,0.2944999999999709,0.7415,1,Running_High
2025-12-04 14:50:00,16.101,19.296,14.695,5.0165,0.8015000000000001,3090.97125,16.697333333333333,14.120550341930846,8.840666666666667,0.3902499999999236,0.8015000000000001,1,Running_High
2025-12-04 14:55:00,16.55,19.792,15.053,3.6392499999999997,0.77425,3091.384,17.131666666666664,14.140210819314348,0.43433333333333124,0.41274999999996,0.77425,1,Running_High
2025-12-04 15:00:00,7.649,9.688,6.266,2.1870000000000003,0.741,3091.6645,7.8676666666666675,21.880028938128866,-9.263999999999996,0.2804999999998472,0.741,3,Running_Low
2025-12-04 15:05:00,7.658,9.664,6.269,3.6235,0.77175,3092.0,7.863666666666667,21.705126223224266,-0.004000000000000448,0.33550000000013824,0.77175,1,Running_High
2025-12-04 15:10:00,16.797,20.004,15.109,3.74825,0.7915,3092.47425,17.303333333333335,14.369893997580057,9.439666666666668,0.474250000000211,0.7915,1,Running_High
2025-12-04 15:15:00,15.866,19.123,14.551,5.0115,0.8035000000000001,3092.93825,16.513333333333335,14.253552732710691,-0.7899999999999991,0.4639999999999418,0.8035000000000001,1,Running_High
2025-12-04 15:20:00,7.634,9.635,6.299,4.2955000000000005,0.7867500000000001,3093.407,7.855999999999999,21.372753025686634,-8.657333333333337,0.46875,0.7867500000000001,1,Running_High
2025-12-04 15:25:00,16.701,19.782,15.024,4.38075,0.77375,3093.8905,17.169,14.056017512302274,9.313000000000002,0.48349999999982174,0.77375,1,Running_High
2025-12-04 15:30:00,15.823,18.729,14.792,4.2085,0.788,3094.265,16.448,12.412198889371044,-0.7210000000000001,0.37449999999989814,0.788,1,Running_High
2025-12-04 15:35:00,16.36,19.038,14.982,4.11775,0.791,3094.75125,16.793333333333333,12.281242308892434,0.3453333333333326,0.48624999999992724,0.791,1,Running_High
2025-12-04 15:40:00,7.537,9.669,6.373,4.3385,0.7887500000000001,3095.1994999999997,7.859666666666667,21.267098578892817,-8.933666666666667,0.4482499999999163,0.7887500000000001,1,Running_High
2025-12-04 15:45:00,16.309,19.34,14.918,3.3405,0.7715000000000001,3095.62075,16.855666666666668,13.414586225231654,8.996000000000002,0.4212500000003274,0.7715000000000001,1,Running_High
2025-12-04 15:50:00,7.573,9.609,6.383,3.49725,0.76725,3095.9987499999997,7.855,20.76872644141697,-9.000666666666667,0.3779999999997017,0.76725,1,Running_High
2025-12-04 15:55:00,16.638,19.721,14.923,4.36275,0.7917500000000001,3096.474,17.094,14.223038990735205,9.239,0.47525000000041473,0.7917500000000001,1,Running_High
2025-12-04 16:00:00,15.477,18.99,14.287,4.96675,0.80425,3096.919,16.25133333333333,15.046456179979234,-0.8426666666666698,0.44499999999970896,0.80425,1,Running_High
2025-12-04 16:05:00,7.56,9.627,6.329,4.28425,0.787,3097.3815,7.838666666666668,21.260835562532275,-8.412666666666663,0.46250000000009095,0.787,1,Running_High
2025-12-04 16:10:00,15.88,19.031,14.54,4.399,0.7945,3097.8565,16.483666666666668,13.986901593145081,8.645,0.47499999999990905,0.7945,1,Running_High
2025-12-04 16:15:00,7.604,9.682,6.218,2.8447500000000003,0.75975,3098.20075,7.834666666666667,22.253428650849173,-8.649000000000001,0.34425000000010186,0.75975,1,Running_High
2025-12-04 16:20:00,7.646,9.711,6.156,4.05125,0.7945,3098.5375,7.837666666666666,22.777613381234957,0.0029999999999992255,0.33674999999993815,0.7945,1,Running_High
2025-12-04 16:25:00,17.003,20.425,15.15,3.68775,0.78025,3098.96675,17.526,15.26935871272849,9.688333333333333,0.42925000000013824,0.78025,1,Running_High
2025-12-04 16:30:00,7.618,9.667,6.233,2.1715,0.74625,3099.22525,7.839333333333333,22.038432079650267,-9.686666666666667,0.2584999999999127,0.74625,3,Running_Low
2025-12-04 16:35:00,16.039,18.704,14.175,4.890750000000001,0.80125,3099.6025,16.306,13.959737566924629,8.466666666666669,0.37725000000000364,0.80125,1,Running_High
2025-12-04 16:40:00,17.047,20.108,15.3,4.390750000000001,0.792,3100.0365,17.485,13.91902641907284,1.1789999999999985,0.43400000000019645,0.792,1,Running_High
2025-12-04 16:45:00,7.736,9.541,6.243,4.2845,0.7885,3100.438,7.840000000000001,21.064513275742687,-9.645,0.4014999999999418,0.7885,1,Running_High
2025-12-04 16:50:00,16.272,19.286,14.434,2.87925,0.7565,3100.8942500000003,16.663999999999998,14.700177173586109,8.823999999999998,0.4562500000001819,0.7565,1,Running_High
2025-12-04 16:55:00,7.573,9.604,6.342,2.8754999999999997,0.728,3101.1835,7.839666666666666,21.011974355760564,-8.824333333333332,0.2892499999998108,0.728,1,Running_High
2025-12-04 17:00:00,15.223,18.239,13.804,4.92475,0.79725,3101.6169999999997,15.755333333333335,14.375545316057439,7.915666666666668,0.43349999999963984,0.79725,1,Running_High
2025-12-04 17:05:00,7.654,9.452,6.513,2.2,0.726,3102.0074999999997,7.873,18.819872523405355,-7.882333333333334,0.39049999999997453,0.726,1,Running_High
2025-12-04 17:10:00,16.323,19.08,15.621,5.03825,0.792,3102.39325,17.008,10.7503034203828,9.134999999999998,0.3857500000003711,0.792,1,Running_High
2025-12-04 17:15:00,12.86,18.205,14.901,3.674,0.76925,3102.83,15.321999999999997,17.603807968550907,-1.6860000000000017,0.4367499999998472,0.76925,1,Running_High
2025-12-04 17:20:00,16.123,18.541,14.207,4.932,0.79125,3103.29425,16.290333333333333,13.33207882008761,0.9683333333333355,0.4642499999999927,0.79125,1,Running_High
2025-12-04 17:25:00,7.609,9.537,6.479,2.96425,0.74175,3103.6952499999998,7.875,19.63499839586301,-8.415333333333333,0.40099999999983993,0.74175,1,Running_High
2025-12-04 17:30:00,15.782,19.733,15.363,4.43525,0.77775,3104.16875,16.959333333333333,14.217448162714746,9.084333333333333,0.4735000000000582,0.77775,1,Running_High
2025-12-04 17:35:00,15.44,18.898,14.398,4.77225,0.7927500000000001,3104.62575,16.245333333333335,14.500255575979532,-0.7139999999999986,0.4570000000003347,0.7927500000000001,1,Running_High
2025-12-04 17:40:00,16.474,19.962,15.399,4.46025,0.78,3105.08775,17.278333333333332,13.806121764638588,1.0329999999999977,0.4619999999999891,0.78,1,Running_High
2025-12-04 17:45:00,7.489,9.713,6.467,2.19575,0.72475,3105.38975,7.889666666666666,21.036091242243103,-9.388666666666666,0.30199999999967986,0.72475,1,Running_High
2025-12-04 17:50:00,7.499,9.664,6.54,2.1965,0.7224999999999999,3105.64275,7.901,20.254741856134608,0.011333333333333862,0.25300000000015643,0.7224999999999999,0,Idle
2025-12-04 17:55:00,7.512,9.676,6.475,2.1935000000000002,0.72325,3105.8955,7.887666666666665,20.706139398812024,-0.01333333333333453,0.2527500000001055,0.72325,0,Idle
2025-12-04 18:00:00,7.556,9.654,6.491,3.37,0.7555000000000001,3106.1755,7.900333333333333,20.370891134235617,0.012666666666667936,0.27999999999974534,0.7555000000000001,1,Running_High
2025-12-04 18:05:00,15.876,19.545,14.965,4.258,0.77025,3106.6605,16.795333333333332,14.435287460298852,8.895,0.48500000000012733,0.77025,1,Running_High
2025-12-04 18:10:00,7.421,9.579,6.544,4.329,0.77425,3107.09875,7.848,19.90197308122329,-8.947333333333333,0.4382500000001528,0.77425,1,Running_High
2025-12-04 18:15:00,16.398,19.777,15.383,3.60625,0.75875,3107.54025,17.185999999999996,13.386169608063087,9.337999999999997,0.4414999999999054,0.75875,1,Running_High
2025-12-04 18:20:00,15.014,18.574,14.384,5.0095,0.7897500000000001,3107.99025,15.990666666666668,14.128862470228047,-1.1953333333333287,0.4499999999998181,0.7897500000000001,1,Running_High
2025-12-04 18:25:00,7.468,9.64,6.522,3.50725,0.76325,3108.4375,7.876666666666668,20.296242425181713,-8.114,0.44725000000016735,0.76325,1,Running_High
2025-12-04 18:30:00,15.642,19.341,14.805,3.70275,0.75775,3108.91325,16.596,14.544444282664523,8.719333333333331,0.47575000000006185,0.75775,1,Running_High
2025-12-04 18:35:00,7.425,9.679,6.492,4.062749999999999,0.76175,3109.28825,7.865333333333333,20.831843392211045,-8.730666666666668,0.375,0.76175,1,Running_High
2025-12-04 18:40:00,14.934,18.644,14.141,4.1615,0.76525,3109.77325,15.90633333333333,15.112313464577657,8.040999999999997,0.48500000000012733,0.76525,1,Running_High
2025-12-04 18:45:00,7.411,9.713,6.591,4.2225,0.767,3110.2155000000002,7.905,20.4751873585327,-8.001333333333331,0.4422500000000582,0.767,1,Running_High
2025-12-04 18:50:00,15.76,19.289,15.115,3.37,0.7555000000000001,3110.6459999999997,16.721333333333334,13.437499538636155,8.816333333333333,0.4304999999994834,0.7555000000000001,1,Running_High
2025-12-04 18:55:00,14.458,18.256,14.106,4.8735,0.77975,3111.08275,15.606666666666667,14.744535114253427,-1.1146666666666665,0.43675000000030195,0.77975,1,Running_High
2025-12-04 19:00:00,7.406,9.686,6.651,2.1985,0.71675,3111.466,7.9143333333333326,19.964611804253213,-7.692333333333335,0.38324999999986176,0.71675,1,Running_High
2025-12-04 19:05:00,7.301,9.7,6.758,2.20225,0.71775,3111.7345,7.919666666666665,19.76769810419651,0.005333333333332746,0.26850000000013097,0.71775,3,Running_Low
2025-12-04 19:10:00,7.354,9.716,6.688,2.202,0.717,3111.9905,7.919333333333333,20.092520606591474,-0.00033333333333196435,0.2559999999998581,0.717,0,Idle
2025-12-04 19:15:00,7.409,9.679,6.683,2.2030000000000003,0.7162499999999999,3112.2464999999997,7.923666666666667,19.72449019477406,0.0043333333333333,0.2559999999998581,0.7162499999999999,0,Idle
2025-12-04 19:20:00,7.371,9.673,6.72,2.2030000000000003,0.716,3112.50275,7.921333333333333,19.586552855710977,-0.0023333333333335204,0.2562500000003638,0.716,0,Idle
2025-12-04 19:25:00,7.357,9.674,6.718,2.2035,0.71575,3112.75925,7.916333333333333,19.64739706790656,-0.004999999999999893,0.25649999999996,0.71575,0,Idle
2025-12-04 19:30:00,7.341,9.706,6.699,2.20125,0.7155,3113.01575,7.915333333333334,20.00720616425535,-0.0009999999999994458,0.25649999999996,0.7155,0,Idle
2025-12-04 19:35:00,7.408,9.696,6.658,2.20425,0.715,3113.27275,7.9206666666666665,19.980077236199314,0.005333333333332746,0.25700000000006185,0.715,0,Idle
2025-12-04 19:40:00,7.391,9.708,6.688,2.20525,0.714,3113.52975,7.928999999999999,19.92997560075223,0.00833333333333286,0.25700000000006185,0.714,0,Idle
2025-12-04 19:45:00,7.423,9.681,6.697,2.209,0.714,3113.787,7.933666666666666,19.614700358742976,0.004666666666667041,0.25724999999965803,0.714,0,Idle
2025-12-04 19:50:00,7.379,9.664,6.754,2.20975,0.7124999999999999,3114.045,7.932333333333332,19.31185425613757,-0.0013333333333340747,0.2580000000002656,0.7124999999999999,0,Idle
2025-12-04 19:55:00,7.177,9.701,6.931,2.21,0.71375,3114.303,7.936333333333334,19.31859335701066,0.004000000000001336,0.2579999999998108,0.71375,0,Idle
2025-12-04 20:00:00,7.234,9.725,6.863,3.7165,0.73125,3114.5744999999997,7.940666666666666,19.600018939292458,0.004333333333332412,0.27149999999983265,0.73125,1,Running_High
2025-12-04 20:05:00,7.211,9.752,6.889,3.53525,0.739,3114.96325,7.950666666666667,19.725219254211872,0.010000000000000675,0.38875000000007276,0.739,1,Running_High
2025-12-04 20:10:00,14.915,19.262,15.671,3.645,0.748,3115.429,16.616,13.977316336585297,8.665333333333333,0.4657500000002983,0.748,1,Running_High
2025-12-04 20:15:00,15.783,19.704,16.085,3.55125,0.7424999999999999,3115.7635,17.19066666666667,12.692014807463863,0.5746666666666691,0.3344999999999345,0.7424999999999999,1,Running_High
2025-12-04 20:20:00,14.128,18.219,14.636,4.2155,0.75775,3116.2262499999997,15.661000000000001,14.237960170588465,-1.5296666666666674,0.46274999999968713,0.75775,1,Running_High
2025-12-04 20:25:00,22.956,26.738,24.025,4.602,0.759,3116.6594999999998,24.572999999999997,7.934087415900104,8.911999999999995,0.43325000000004366,0.759,1,Running_High
2025-12-04 20:30:00,15.453,19.161,15.761,4.9967500000000005,0.77775,3117.1635,16.791666666666668,12.254136580465277,-7.781333333333329,0.5040000000003602,0.77775,1,Running_High
2025-12-04 20:35:00,14.641,18.645,14.956,4.79425,0.77175,3117.65975,16.08066666666667,13.844922525470057,-0.7109999999999985,0.49624999999969077,0.77175,3,Running_Low
2025-12-04 20:40:00,7.308,9.731,6.828,2.95025,0.67275,3118.0575,7.955666666666667,19.559679869332836,-8.125000000000004,0.3977500000000873,0.67275,1,Running_High
2025-12-04 20:45:00,13.767,17.676,14.277,4.74775,0.761,3118.47175,15.24,13.943526323848376,7.2843333333333335,0.4142500000002656,0.761,1,Running_High
2025-12-04 20:50:00,7.244,9.655,6.996,4.1850000000000005,0.74675,3118.93825,7.965000000000001,18.44100944467232,-7.2749999999999995,0.46649999999999636,0.74675,1,Running_High
2025-12-04 20:55:00,15.292,18.837,16.199,4.91025,0.74675,3119.43,16.776,10.977526241759367,8.811,0.4917499999996835,0.74675,1,Running_High
2025-12-04 21:00:00,7.244,9.55,7.056,3.3587499999999997,0.73275,3119.814,7.95,17.469501924446284,-8.826,0.38400000000001455,0.73275,1,Running_High
2025-12-04 21:05:00,15.422,18.955,16.175,3.5775,0.7355,3120.29025,16.850666666666665,11.043428196204447,8.900666666666666,0.4762500000001637,0.7355,1,Running_High
2025-12-04 21:10:00,14.108,17.534,15.037,2.8040000000000003,0.71675,3120.6217500000002,15.559666666666667,11.387095482885048,-1.2909999999999986,0.33150000000023283,0.71675,1,Running_High
2025-12-04 21:15:00,7.15,9.534,7.175,3.54375,0.73375,3120.89975,7.953,17.216688314314254,-7.6066666666666665,0.27799999999979264,0.73375,1,Running_High
2025-12-04 21:20:00,13.765,17.407,14.694,4.631,0.76175,3121.35975,15.288666666666666,12.377942345466229,7.335666666666666,0.4600000000000364,0.76175,1,Running_High
2025-12-04 21:25:00,7.223,9.39,7.23,4.1035,0.743,3121.82525,7.947666666666667,15.716590331626595,-7.340999999999999,0.46549999999979264,0.743,1,Running_High
2025-12-04 21:30:00,15.102,18.67,16.383,3.51,0.73225,3122.27975,16.718333333333334,10.811378639943506,8.770666666666667,0.4545000000002801,0.73225,1,Running_High
2025-12-04 21:35:00,7.196,9.628,7.074,4.2355,0.74925,3122.6645,7.965999999999998,18.08468808324068,-8.752333333333336,0.3847499999997126,0.74925,1,Running_High
2025-12-04 21:40:00,14.99,18.675,16.083,3.5255,0.742,3123.13625,16.582666666666665,11.413315818533688,8.616666666666667,0.47175000000015643,0.742,1,Running_High
2025-12-04 21:45:00,13.72,17.517,14.834,4.77925,0.75625,3123.58875,15.357,12.70938973474831,-1.2256666666666653,0.45249999999987267,0.75625,1,Running_High
2025-12-04 21:50:00,7.101,9.615,7.243,4.008,0.733,3124.04525,7.986333333333334,17.68336626152482,-7.370666666666665,0.45650000000023283,0.733,1,Running_High
2025-12-04 21:55:00,14.11,18.216,15.439,4.104,0.73775,3124.54325,15.921666666666667,13.15893366947549,7.9353333333333325,0.4980000000000473,0.73775,1,Running_High
2025-12-04 22:00:00,7.171,9.65,7.218,4.136,0.73225,3124.94875,8.013,17.694725378382646,-7.908666666666667,0.4054999999998472,0.73225,1,Running_High
2025-12-04 22:05:00,14.827,18.136,15.969,4.2495,0.74425,3125.4519999999998,16.310666666666666,10.30460962232365,8.297666666666666,0.5032499999997526,0.74425,1,Running_High
2025-12-04 22:10:00,14.253,17.842,14.994,4.60025,0.74175,3125.947,15.696333333333333,12.071470036939152,-0.6143333333333327,0.4950000000003456,0.74175,3,Running_Low
2025-12-04 22:15:00,7.276,9.52,7.157,4.07275,0.73225,3126.40675,7.984333333333333,16.673360428438954,-7.712000000000001,0.45974999999998545,0.73225,1,Running_High
2025-12-04 22:20:00,14.556,17.927,15.041,2.84375,0.71075,3126.87025,15.841333333333333,11.504374104319561,7.857,0.46349999999983993,0.71075,1,Running_High
2025-12-04 22:25:00,7.351,9.575,7.084,3.95125,0.72675,3127.24975,8.003333333333332,17.088312069343353,-7.838000000000001,0.3795000000000073,0.72675,1,Running_High
2025-12-04 22:30:00,14.683,18.44,15.127,3.37025,0.733,3127.6935,16.083333333333336,12.764590172641558,8.080000000000004,0.44374999999990905,0.733,1,Running_High
2025-12-04 22:35:00,7.262,9.653,6.967,4.005,0.73775,3128.10775,7.960666666666666,18.50356638605909,-8.122666666666671,0.4142500000002656,0.73775,1,Running_High
2025-12-04 22:40:00,15.119,18.55,15.471,4.58475,0.74725,3128.5855,16.38,11.523190532790057,8.419333333333334,0.47775000000001455,0.74725,1,Running_High
2025-12-04 22:45:00,14.512,17.802,14.996,3.9335000000000004,0.74775,3129.06025,15.770000000000001,11.263953206319957,-0.6099999999999977,0.4747499999998581,0.74775,1,Running_High
