time,IA,IB,IC,Power,PF,kVAh,I_mean,I_imbalance,dI_dt,kVAh_rate,PF_abs,cluster,state,Vab,Vbc,Vca,V_mean,V_imbalance,V_deviation,P_error
2025-11-19 09:05:00,7.514,9.729,6.342,2.16475,0.73975,2491.0145,7.8616666666666655,21.879038448545984,-0.2746666666666693,0.2482500000000982,0.73975,3,Running_Low,216.037,216.89425,211.4755,214.80225,1.3560191352245592,2.3626136363636427,0.04804227473918389
2025-11-19 10:15:00,7.541,9.604,6.403,2.173666666666667,0.7353333333333333,2494.4023333333334,7.849333333333333,20.672100241905316,-0.0076666666666662,0.2175833333330956,0.7353333333333333,1,Running_High,218.58633333333333,218.60800000000003,214.15666666666667,217.117,1.1808134595777824,1.31045454545455,0.14299476319624171
2025-11-19 10:20:00,7.537,9.589,6.446,2.16925,0.73675,2494.62725,7.857333333333334,20.30966830096579,0.0080000000000008,0.2249166666665587,0.73675,3,Running_Low,217.57774999999998,218.2385,213.832,216.54941666666664,1.0974070422440714,1.5684469696969798,0.09292059471097358
2025-11-19 12:05:00,7.275,9.391,6.888,2.17825,0.7132499999999999,2499.80425,7.851333333333334,17.16087548575963,-0.0213333333333327,0.2667500000002292,0.7132499999999999,3,Running_Low,223.84475,226.184,222.27125,224.1,0.8785470340806776,1.863636363636361,0.2116233720991433
2025-11-19 13:00:00,8.453,10.398,6.851,1.831,0.747,2500.57075,8.567333333333332,20.732961234817942,7.557999999999999,0.0727499999998144,0.747,1,Running_High,221.72899999999998,221.73250000000002,218.20275,220.55475,0.9235314594036261,0.25215909090909666,33.52265668014944
2025-11-19 13:05:00,7.79,9.713,6.696,2.26475,0.745,2500.818,8.066333333333333,18.935053172279986,-0.5009999999999994,0.2472500000003492,0.745,3,Running_Low,218.13975,218.37075,214.70725,217.07258333333334,0.9451642114516909,1.3306439393939358,0.23510005305907375
2025-11-19 14:15:00,7.64,9.575,6.494,2.21225,0.74,2504.33225,7.903,19.70449966596507,-0.0103333333333335,0.2622500000002219,0.74,3,Running_Low,219.1575,219.2865,215.27,217.90466666666666,1.0475221926957183,0.952424242424247,0.22616706614017285
2025-11-19 15:10:00,7.595,9.719,6.407,2.33975,0.74525,2507.07475,7.907,21.220420966950886,-0.0019999999999988,0.2519999999994979,0.74525,3,Running_Low,219.46575,219.85425,215.005,218.10833333333335,1.2354302338058125,0.8598484848484779,4.856931476602859
2025-11-19 15:15:00,7.583,9.762,6.463,2.2577499999999997,0.74925,2507.331,7.936,21.13898235798716,0.0289999999999999,0.2562500000003638,0.74925,3,Running_Low,219.143,219.567,214.68825,217.7994166666667,1.2409018164262817,1.0002651515151357,0.6495360753728611
2025-11-19 15:20:00,7.476,9.533,6.434,2.80925,0.75,2507.59875,7.814333333333334,20.180350281696555,-0.1216666666666661,0.2677499999999781,0.75,1,Running_High,218.702,219.08100000000002,214.4965,217.4265,1.1702900210662595,1.1697727272727254,21.433770917779878
2025-11-19 15:25:00,7.899,10.032,6.801,2.59925,0.7525,2507.87425,8.244,19.92839067780473,0.429666666666666,0.275499999999738,0.7525,1,Running_High,219.351,219.6155,215.05675,218.00775,1.173839248001049,0.9055681818181875,9.878378980306238
2025-11-19 15:30:00,7.64,9.638,6.499,2.2117500000000003,0.736,2508.13025,7.9256666666666655,20.047251447132258,-0.3183333333333342,0.2560000000003128,0.736,3,Running_Low,219.6295,219.9405,215.9485,218.50616666666667,1.0161982693649214,0.6790151515151489,0.18359897174948686
2025-11-19 15:35:00,7.551,9.69,6.548,2.21425,0.7384999999999999,2508.39975,7.929666666666667,20.23870812165455,0.0040000000000013,0.2694999999998799,0.7384999999999999,3,Running_Low,218.921,219.448,214.94675,217.77191666666667,1.1299961853750782,1.0127651515151503,0.24348267993490122
2025-11-19 15:40:00,13.551,17.119,12.823,2.5947500000000003,0.71575,2508.69225,14.497666666666667,15.858678794329323,6.5680000000000005,0.2925000000000182,0.71575,1,Running_High,218.702,219.53925,214.2315,217.49091666666666,1.3120597642136653,1.1404924242424257,50.6488071638136
2025-11-19 15:45:00,7.557,9.685,6.444,2.62525,0.736,2509.07125,7.895333333333333,20.85759114086348,-6.602333333333334,0.3789999999999054,0.736,1,Running_High,217.62875,218.3395,213.7795,216.58258333333333,1.132785308364402,1.5533712121212127,16.964888281943907
2025-11-19 15:50:00,7.592,9.698,6.491,2.37575,0.7085,2509.38,7.927,20.55675517172286,0.0316666666666662,0.3087500000001455,0.7085,1,Running_High,218.72050000000002,219.5675,214.99825,217.76208333333332,1.116230550576306,1.0172348484848535,10.835728627119572
2025-11-19 15:55:00,7.587,9.628,6.55,2.711,0.73625,2509.65875,7.921666666666667,19.76923762009153,-0.0053333333333327,0.2787499999999454,0.73625,1,Running_High,218.602,219.31,214.76600000000002,217.55933333333337,1.1237678409352139,1.1093939393939225,18.931768160654396
2025-11-19 16:00:00,7.56,9.719,6.562,2.1985,0.7355,2509.9927500000003,7.947,20.305624914779564,0.0253333333333332,0.3340000000002874,0.7355,1,Running_High,218.889,219.50625,215.14225,217.84583333333333,1.0840807587564176,0.9791666666666676,0.3157917550017707
2025-11-19 16:05:00,16.268,19.633,15.186,4.41725,0.7867500000000001,2510.37575,17.029,13.61861942437831,9.082,0.3829999999998108,0.7867500000000001,1,Running_High,218.15325,218.9365,214.27125,217.12033333333332,1.150636038380053,1.3089393939393998,14.060439866228677
2025-11-19 16:10:00,7.493,9.62,6.55,2.19625,0.73675,2510.74425,7.887666666666667,19.937356636720505,-9.141333333333332,0.36850000000004,0.73675,1,Running_High,218.27975,219.16275,214.4925,217.31166666666664,1.1417094659974691,1.2219696969697096,0.40659309977738217
2025-11-19 16:35:00,7.5,9.56,6.476,2.1745,0.72975,2512.0135,7.845333333333333,20.0212526895829,-0.4399999999999986,0.2657500000000254,0.72975,3,Running_Low,220.144,220.74575,216.43375,219.10783333333333,1.065816460059685,0.4055303030303037,0.08179487755349354
2025-11-19 16:55:00,7.49,9.455,6.6,2.18425,0.72175,2512.999,7.848333333333334,18.61339969057184,0.0253333333333332,0.2384999999999308,0.72175,3,Running_Low,222.6305,223.025,219.92925,221.86158333333333,0.7594981462472348,0.8461742424242403,0.3437310214932324
2025-11-19 17:00:00,7.605,9.538,6.517,2.189,0.7164999999999999,2513.266,7.886666666666667,19.40071075745688,0.0383333333333331,0.2670000000002801,0.7164999999999999,3,Running_Low,225.2275,225.33525,221.62125,224.06133333333332,0.9434295412736246,1.8460606060606015,0.18240704755526294
2025-11-19 17:20:00,11.669,14.3,10.964,3.6215,0.76175,2514.3540000000003,12.311,14.281721079866752,4.441666666666667,0.3270000000002255,0.76175,1,Running_High,223.6045,224.89925,220.666,223.05658333333335,0.9724713354143917,1.3893560606060682,0.04444461799103666
2025-11-19 17:25:00,16.027,19.148,15.257,4.37625,0.77325,2514.76475,16.810666666666666,12.25696887341405,4.499666666666666,0.4107499999995525,0.77325,1,Running_High,223.447,224.54575,220.398,222.79691666666668,0.964525543058695,1.2713257575757613,14.623204363670167
2025-11-19 17:30:00,11.459,14.423,10.942,3.61025,0.7615000000000001,2515.19225,12.274666666666668,15.302928276543378,-4.536,0.4275000000002364,0.7615000000000001,1,Running_High,223.5435,224.9855,220.064,222.86433333333332,1.135250028137639,1.301969696969691,0.059035551924429684
2025-11-19 17:35:00,11.275,14.409,11.057,3.5975,0.7605,2515.58675,12.247,15.314093209691118,-0.0276666666666667,0.3944999999998799,0.7605,3,Running_Low,222.99125,225.20350000000002,220.0705,222.75508333333335,1.1558149395578075,1.2523106060606117,0.1112945995685432
2025-11-19 17:40:00,11.395,14.362,10.924,3.5965000000000003,0.76175,2515.98,12.227,15.244144542359264,-0.0200000000000013,0.39325000000008,0.76175,3,Running_Low,223.09,224.74925,219.701,222.51341666666667,1.1563534804038842,1.1424621212121235,0.1911296655656439
2025-11-19 17:45:00,11.362,14.256,11.001,3.596,0.761,2516.3735,12.206333333333331,14.61714144413163,-0.0206666666666652,0.3935000000001309,0.761,3,Running_Low,223.17675,224.86175,219.9695,222.66933333333336,1.1161316641884924,1.2133333333333436,0.37433449603441254
2025-11-19 17:50:00,11.441,14.337,10.889,2.8975,0.739,2516.735,12.222333333333331,15.15288403826657,0.016,0.3614999999999781,0.739,1,Running_High,223.585,225.23925,220.66325,223.1625,1.0382892390946528,1.4374999999999976,20.491653146450457
2025-11-19 17:55:00,7.46,9.732,6.653,2.25875,0.724,2516.99025,7.948333333333333,20.08636625246764,-4.274,0.2552499999997053,0.724,3,Running_Low,223.9715,225.341,220.29925,223.2039166666667,1.1680117295196557,1.4563257575757664,1.506195960794199
2025-11-19 18:00:00,7.399,9.649,6.559,3.0645,0.7344999999999999,2517.28025,7.869,20.30394105217179,-0.0793333333333334,0.2899999999999636,0.7344999999999999,1,Running_High,223.687,225.1655,220.03,222.96083333333334,1.185696711497454,1.3458333333333365,27.164865587399607
2025-11-19 18:05:00,7.665,10.0,6.927,2.30175,0.73025,2517.595,8.197333333333333,19.56943161741382,0.3283333333333331,0.3147500000000036,0.73025,1,Running_High,223.555,225.148,220.09225,222.93175,1.1594832799272985,1.3326136363636336,0.4196172766018527
2025-11-19 18:10:00,7.404,9.705,6.708,2.238,0.7235,2517.87125,7.939,19.756811008911523,-0.2583333333333328,0.2762500000003456,0.7235,3,Running_Low,223.9165,225.42675,220.501,223.28141666666667,1.1302057715434046,1.4915530303030329,0.7438417710426038
2025-11-19 18:20:00,7.324,9.55,6.712,2.2445,0.72425,2518.39175,7.862000000000001,18.996871837828472,-0.2929999999999984,0.2622499999997671,0.72425,3,Running_Low,224.00325,225.57975,221.053,223.54533333333333,1.0279140157916227,1.611515151515151,1.7736131991268955
2025-11-19 18:25:00,7.402,9.561,6.79,2.90375,0.711,2518.6665000000003,7.917666666666666,18.385388333043657,0.0556666666666654,0.2747500000004947,0.711,1,Running_High,223.865,225.4895,221.16449999999998,223.50633333333334,0.9774639944102502,1.5937878787878839,24.94872869341379
2025-11-19 18:30:00,10.454,12.294,9.769,2.637,0.635,2519.03075,10.839,12.047100326492592,2.921333333333334,0.3642499999996289,0.635,1,Running_High,223.01525,224.701,220.31425000000002,222.67683333333335,0.9937579740140547,1.2167424242424314,0.6673127992615198
2025-11-19 18:35:00,7.43,9.698,6.751,2.2182500000000003,0.72175,2519.34575,7.959666666666667,19.3883412263958,-2.8793333333333333,0.3150000000000545,0.72175,1,Running_High,224.05425,225.33724999999998,220.66725,223.35291666666663,1.0802191801078136,1.5240530303030135,0.18978361676704603
2025-11-19 18:40:00,7.413,9.717,6.665,2.2510000000000003,0.72775,2519.6155,7.9316666666666675,20.055492843123528,-0.0279999999999995,0.2697499999999309,0.72775,3,Running_Low,222.80925000000002,224.23,219.36925,222.13616666666667,1.1251209759493024,0.970984848484849,1.3377366777666297
2025-11-19 18:55:00,7.294,9.725,6.77,2.9365,0.69425,2520.4035,7.929666666666666,19.88386933228988,-0.2970000000000006,0.262749999999869,0.69425,1,Running_High,222.588,224.587,219.318,222.1643333333333,1.1972789301811793,0.9837878787878651,27.860059468309295
2025-11-19 19:00:00,7.4,9.739,6.693,3.72625,0.75575,2520.78275,7.944,20.068004888798622,0.0143333333333339,0.3792499999999563,0.75575,1,Running_High,222.801,224.617,219.3665,222.26149999999998,1.1997138365719302,1.0279545454545382,37.97450046354154
2025-11-19 19:05:00,7.29,9.811,6.774,2.216,0.71875,2521.1515,7.958333333333333,20.41969615637472,0.014333333333333,0.3687500000000909,0.71875,1,Running_High,223.24099999999999,225.264,220.235,222.91333333333333,1.135177178864196,1.3242424242424213,0.33861904276284666
2025-11-19 19:10:00,10.248,14.919,11.01,2.5852500000000003,0.75075,2521.4575,12.059,20.78086975334303,4.100666666666666,0.30600000000004,0.75075,1,Running_High,222.7265,224.74925,218.6845,222.05341666666664,1.39060788749806,0.9333712121211977,34.685913593479725
2025-11-19 19:15:00,13.704,19.478,16.21,3.82,0.7585,2521.82975,16.464000000000002,17.586054573413353,4.405000000000003,0.3722499999998945,0.7585,1,Running_High,222.47225,224.709,219.09175,222.09099999999998,1.2733363159122562,0.9504545454545363,25.753235140424813
2025-11-19 19:20:00,7.361,9.811,6.678,1.657,0.53925,2522.09975,7.95,20.722723578167333,-8.514000000000003,0.2699999999999818,0.53925,1,Running_High,223.921,225.84475,220.111,223.29225,1.3068645878116132,1.4964772727272706,0.06197053701253141
2025-11-20 07:00:00,7.603,9.974,7.496,1.815,0.7475,2522.24225,8.357666666666667,16.76075152362658,8.357666666666667,0.0832500000001346,0.7475,1,Running_High,225.363,228.07375,223.78425,225.74033333333333,0.9610607595384904,2.6092424242424204,34.58275145945102
2025-11-20 07:05:00,11.86,14.388,11.793,3.77175,0.771,2522.587,12.680333333333332,11.665798145306706,4.322666666666665,0.344749999999749,0.771,1,Running_High,221.978,224.5835,220.2685,222.27666666666667,0.9775875645238978,1.0348484848484867,0.2077874049947669
2025-11-20 07:10:00,11.819,14.417,11.485,3.74,0.77225,2522.991,12.573666666666668,12.765447656232665,-0.1066666666666638,0.4039999999999963,0.77225,3,Running_Low,221.672,223.8885,219.5905,221.71699999999998,0.9694129602068434,0.7804545454545384,0.2970797917220116
2025-11-20 07:15:00,11.578,14.518,11.467,3.707,0.77275,2523.39275,12.521,13.819527430519528,-0.052666666666667,0.4017499999999927,0.77275,3,Running_Low,221.143,223.51225,219.42275,221.35933333333332,0.9275936131608695,0.617878787878784,0.07230629731072949
2025-11-20 07:20:00,11.54,14.372,11.406,3.68025,0.77225,2523.791,12.439333333333332,13.46598614835357,-0.0816666666666687,0.3982500000001892,0.77225,3,Running_Low,220.7155,223.15949999999998,219.0135,220.96283333333335,0.9431616876306014,0.43765151515152273,0.10182400095650991
2025-11-20 07:25:00,11.451,14.294,11.413,3.66175,0.773,2524.1865,12.386,13.341560660566229,-0.053333333333331,0.3954999999996289,0.773,3,Running_Low,220.46325,222.84924999999998,218.4065,220.573,1.008014330732525,0.2604545454545489,0.1070458536904791
2025-11-20 07:30:00,11.434,14.403,11.286,3.65,0.774,2524.58,12.374333333333333,14.210338274124329,-0.0116666666666684,0.3935000000001309,0.774,3,Running_Low,219.9725,222.03275,217.72125,219.90883333333332,0.9806131761054567,0.041439393939400174,0.05220698311858867
2025-11-20 07:35:00,11.58,14.278,11.202,3.646,0.77475,2524.97275,12.353333333333332,13.579261044262328,-0.020999999999999,0.3927499999999781,0.77475,3,Running_Low,219.9875,221.95725,217.48275,219.80916666666667,1.020236948497034,0.08674242424242287,0.06088299376921161
2025-11-20 07:40:00,11.507,14.381,11.147,3.63925,0.774,2525.3644999999997,12.345,14.35716164102101,-0.0083333333333346,0.3917499999997744,0.774,3,Running_Low,219.91375,221.829,217.43975,219.7275,1.0014879371371097,0.12386363636363998,0.07705944008301617
2025-11-20 07:45:00,11.596,14.248,11.137,3.63725,0.77425,2525.7557500000003,12.327,13.62367216558786,-0.0179999999999989,0.3912500000005821,0.77425,3,Running_Low,219.83775,221.86875,217.502,219.73616666666666,0.9944410415953456,0.11992424242424446,0.13170654663613812
2025-11-20 07:50:00,11.578,14.168,11.158,3.6235,0.77975,2526.1442500000003,12.301333333333332,13.25192600508996,-0.0256666666666678,0.3885000000000218,0.77975,3,Running_Low,218.24075,219.7005,215.5645,217.83525,0.962931843415257,0.9839772727272718,0.12240172678362087
2025-11-20 07:55:00,11.889,14.135,10.854,3.60775,0.7835000000000001,2526.52975,12.292666666666667,13.644999407660949,-0.0086666666666648,0.3854999999998654,0.7835000000000001,3,Running_Low,217.2355,217.6155,213.9425,216.2645,0.9339799527127121,1.6979545454545462,0.0012586886891274354
2025-11-20 08:00:00,11.993,14.051,10.702,3.59,0.7895000000000001,2526.911,12.248666666666669,13.789868231109947,-0.0440000000000004,0.381249999999909,0.7895000000000001,3,Running_Low,215.13049999999998,215.09225,211.817,214.01325,0.8887788223908134,2.7212500000000004,0.15006388261333034
2025-11-20 08:05:00,11.948,14.169,10.705,3.59225,0.789,2527.28975,12.274,14.297370487335137,0.025333333333334,0.3787499999998545,0.789,3,Running_Low,215.31175000000002,215.51375000000002,211.8115,214.21233333333336,0.971762132690913,2.6307575757575625,0.023412640174551795
2025-11-20 08:10:00,11.921,14.233,10.693,3.60525,0.7837500000000001,2527.671,12.282333333333334,14.634422575103107,0.0083333333333328,0.381249999999909,0.7837500000000001,3,Running_Low,217.079,217.18175,213.35375,215.8715,1.010342087919549,1.8765909090909103,0.16588219983877805
2025-11-20 08:15:00,11.89,14.206,10.723,3.5975,0.7827500000000001,2528.03525,12.273,14.444760073923488,-0.0093333333333323,0.3642500000000837,0.7827500000000001,3,Running_Low,217.53525000000002,217.24275,213.435,216.071,1.0586903886784196,1.7859090909090918,0.06212351645565646
2025-11-20 08:20:00,11.903,14.297,10.649,3.59525,0.7845,2528.4365,12.283,15.089552686925789,0.0099999999999997,0.4012499999998908,0.7845,3,Running_Low,216.37975,216.38825,212.5955,215.12116666666668,1.0167737827376333,2.217651515151508,0.13528275117436842
2025-11-20 08:25:00,11.97,14.185,10.677,3.59725,0.786,2528.8182500000003,12.277333333333331,14.450035375952677,-0.0056666666666682,0.3817500000004656,0.786,3,Running_Low,216.45475,216.54275,213.0385,215.34533333333334,0.9279331564927292,2.1157575757575713,0.05805675890715066
2025-11-20 08:30:00,11.922,14.072,10.774,3.5925,0.785,2529.19975,12.256,13.660058849914702,-0.0213333333333327,0.3814999999995052,0.785,3,Running_Low,216.78825,216.6395,213.41925,215.61566666666667,0.88287004012641,1.9928787878787866,0.01440903840497811
2025-11-20 08:35:00,7.567,9.424,6.462,2.52725,0.7515000000000001,2529.5525,7.817666666666667,19.14670300330597,-4.4383333333333335,0.3527500000004693,0.7515000000000001,1,Running_High,216.92525,217.00975,213.66825,215.86775,0.8826197437621475,1.878295454545454,13.082681216851894
2025-11-20 08:40:00,7.581,9.445,6.407,2.166,0.74025,2529.80075,7.811,19.613415906338247,-0.0066666666666668,0.2482499999996434,0.74025,3,Running_Low,216.965,216.96550000000002,213.17425,215.70158333333336,1.0147050619434637,1.9538257575757452,0.2666144296378061
2025-11-20 08:55:00,7.894,9.904,6.636,2.27575,0.7555000000000001,2530.53575,8.144666666666668,20.238485249378492,0.3150000000000004,0.2480000000000473,0.7555000000000001,3,Running_Low,216.3065,216.41475,212.1985,214.97325,1.118098863305585,2.2848863636363603,0.6765400398736559
2025-11-20 09:00:00,7.593,9.584,6.278,2.2155,0.75075,2530.7875,7.8183333333333325,21.28943505731618,-0.3263333333333351,0.2517499999999018,0.75075,3,Running_Low,215.32825,215.51175,211.02175,213.9539166666667,1.1876332324432386,2.7482196969696884,1.8209924770196795
2025-11-20 09:15:00,7.585,9.525,6.262,3.677,0.7745,2531.56075,7.790666666666667,21.066150561352707,-0.0386666666666668,0.280250000000251,0.7745,1,Running_High,216.94075,216.805,212.37025,215.37199999999999,1.2074353715980684,2.10363636363637,38.78578514151299
2025-11-20 09:20:00,12.036,14.519,10.53,3.675499999999999,0.77,2532.02225,12.361666666666666,16.295069372677464,4.571,0.4614999999998872,0.77,1,Running_High,216.30125,216.54325,211.92375,214.92275000000004,1.209749670275706,2.307840909090893,3.596157851784932
2025-11-20 09:25:00,7.628,9.628,6.372,2.1835,0.74025,2532.2870000000003,7.876,20.849491682480075,-4.485666666666666,0.2647500000002765,0.74025,3,Running_Low,217.484,217.8285,213.2175,216.17666666666665,1.18814663110265,1.7378787878787962,0.02293788839703534
2025-11-20 09:30:00,7.588,9.682,6.316,2.1835,0.74475,2532.54475,7.861999999999999,21.618492056259317,-0.0140000000000011,0.2577499999997599,0.74475,3,Running_Low,216.418,216.488,212.24925,215.05175,1.1286997415288065,2.249204545454546,0.11645135688121279
2025-11-20 09:35:00,15.84,19.26,15.125,3.643,0.77475,2532.86575,16.741666666666667,13.20087884759994,8.879666666666669,0.3209999999999127,0.77475,1,Running_High,215.998,216.15725,212.303,214.81941666666668,1.0151479550330968,2.3548106060605987,32.47540767493772
2025-11-20 09:40:00,7.561,9.523,6.494,2.181,0.74575,2533.176,7.859333333333333,19.548472545011975,-8.882333333333335,0.3102499999999963,0.74575,1,Running_High,215.60425,216.38524999999998,212.6145,214.86800000000002,0.9262771008886198,2.332727272727262,0.012820205682541908
2025-11-20 09:45:00,7.511,9.528,6.451,2.907,0.76225,2533.52975,7.830000000000001,19.963050346840753,-0.0293333333333318,0.3537500000002183,0.76225,1,Running_High,214.86825,215.59125,211.43900000000002,213.96616666666668,1.036726978823511,2.742651515151509,23.91134683448889
2025-11-20 09:50:00,7.457,9.607,6.446,2.1775,0.744,2533.81525,7.836666666666666,20.599816808270248,0.006666666666665,0.2854999999999563,0.744,1,Running_High,216.09275,216.811,212.35775,215.0871666666667,1.1115816907144498,2.23310606060605,0.24807801030091933
2025-11-20 10:05:00,7.62,9.708,6.209,2.23925,0.74625,2534.54925,7.845666666666666,22.43763272444665,-0.0040000000000004,0.2460000000000946,0.74625,3,Running_Low,216.80275,216.9365,212.09775,215.279,1.2801317578387394,2.1459090909090923,2.506893554830971
2025-11-20 10:10:00,12.305,14.927,10.871,2.6254999999999997,0.76125,2534.818,12.701,16.193942593194695,4.855333333333334,0.2687500000001819,0.76125,1,Running_High,216.98575,217.22525,212.4335,215.54816666666667,1.2526375598650108,2.023560606060603,37.48589961470559
2025-11-20 10:15:00,7.502,9.524,6.252,2.14475,0.73675,2535.07,7.759333333333333,21.279007502914695,-4.941666666666667,0.2519999999999527,0.73675,3,Running_Low,217.272,217.1395,212.69925,215.70358333333334,1.2065966955008653,1.9529166666666629,0.41684894232694064
2025-11-20 10:25:00,7.521,9.498,6.192,2.20675,0.74675,2535.558,7.736999999999999,21.50123717975134,-0.0186666666666672,0.2457500000000436,0.74675,3,Running_Low,216.078,216.034,211.7885,214.6335,1.147975731832202,2.439318181818183,2.668631914199521
2025-11-20 10:30:00,7.924,9.92,6.421,2.2185,0.748,2535.81225,8.088333333333333,21.70136810431055,0.3513333333333337,0.2542499999999563,0.748,3,Running_Low,216.41825,216.43975,211.56775,214.80858333333333,1.3065886566447265,2.3597348484848495,1.4643468459621438
2025-11-20 10:35:00,7.51,9.661,6.36,3.4425,0.7795,2536.1255,7.843666666666667,21.36251499781507,-0.2446666666666663,0.3132500000001528,0.7795,1,Running_High,215.014,215.22075,210.734,213.65625,1.1854804955749039,2.883522727272727,34.27395063686879
2025-11-20 10:40:00,7.587,9.57,6.288,2.91175,0.76075,2536.50725,7.815,21.149541299375063,-0.0286666666666661,0.3817500000000109,0.76075,1,Running_High,215.0695,215.57025000000002,211.28825,213.97600000000003,1.0940885240898783,2.7381818181818054,24.326721261279477
2025-11-20 10:45:00,7.629,9.564,6.299,3.59875,0.78925,2536.8595,7.830666666666666,20.966485102381437,0.0156666666666653,0.3522499999999127,0.78925,1,Running_High,215.186,215.316,211.47025,213.99075000000002,1.0205042049252255,2.731477272727264,36.34723430737513
2025-11-20 10:50:00,7.599,9.632,6.24,2.91175,0.76,2537.22175,7.823666666666668,21.819999080339286,-0.0069999999999978,0.3622500000001309,0.76,1,Running_High,216.159,216.091,211.144,214.46466666666666,1.3410053587574748,2.5160606060606097,24.144648339675793
2025-11-20 10:55:00,7.618,9.607,6.277,2.16075,0.73925,2537.54375,7.834,21.38722436157093,0.0103333333333326,0.3219999999996616,0.73925,1,Running_High,217.12675000000002,217.109,212.65699999999998,215.63091666666665,1.194403248495707,1.9859469696969774,0.10183418764310886
2025-11-20 11:00:00,8.458,10.731,8.018,2.09125,0.651,2537.78975,9.069,16.05524842754609,1.2350000000000003,0.2460000000000946,0.651,1,Running_High,216.30325,216.22175,211.4265,214.6505,1.3008883080257838,2.431590909090912,4.960760391609432
2025-11-20 11:05:00,7.577,9.614,6.178,2.619,0.7635000000000001,2538.04025,7.789666666666668,22.1812294842883,-1.2793333333333328,0.2505000000001018,0.7635000000000001,1,Running_High,215.114,215.32975,209.96475,213.4695,1.422741392565507,2.9684090909090863,16.036820296938256
2025-11-20 11:10:00,7.778,9.854,6.43,2.22,0.75175,2538.311,8.020666666666665,21.505076779878557,0.2309999999999972,0.2707500000001346,0.75175,3,Running_Low,215.5305,215.543,210.8475,213.97366666666665,1.2652710990789728,2.739242424242434,0.6588318905646698
2025-11-20 11:15:00,7.642,9.589,6.241,2.82925,0.7505,2538.60375,7.824000000000001,21.4903358603844,-0.1966666666666645,0.2927499999996144,0.7505,1,Running_High,215.41025,215.5455,211.15075000000002,214.03549999999998,1.1676483006956677,2.7111363636363706,23.059562280147773
2025-11-20 11:20:00,16.862,20.166,15.389,5.0555,0.80775,2539.0005,17.472333333333335,14.000908571717677,9.648333333333332,0.3967500000003383,0.80775,1,Running_High,214.18675000000002,214.31074999999998,209.347,212.61483333333334,1.3313773557990678,3.356893939393938,2.805877920334534
2025-11-20 11:25:00,17.468,20.81,15.99,4.46025,0.79525,2539.45375,18.089333333333332,13.650808558096417,0.6169999999999973,0.4532500000000254,0.79525,1,Running_High,215.21825,215.2575,210.66275,213.71283333333335,1.2360149418207353,2.857803030303023,19.38733749753237
2025-11-20 11:30:00,8.996,11.184,7.707,3.2395,0.77075,2539.88975,9.295666666666667,18.909493093763285,-8.793666666666665,0.4359999999996944,0.77075,1,Running_High,215.0565,215.43025,210.81,213.76558333333332,1.200578192606157,2.8338257575757613,18.113086349149263
2025-11-20 11:35:00,7.477,9.653,6.306,3.7485,0.7929999999999999,2540.236,7.812000000000001,21.7416969089588,-1.4836666666666662,0.3462500000000545,0.7929999999999999,1,Running_High,214.5615,214.77875,210.02975,213.12333333333333,1.2581085842050044,3.1257575757575746,38.99442368980056
2025-11-20 11:40:00,7.528,9.626,6.307,2.15875,0.7435,2540.56025,7.820333333333333,21.465839371082016,0.0083333333333319,0.32425000000012,0.7435,1,Running_High,215.5885,215.77925,210.88549999999998,214.08441666666667,1.2948090287593506,2.688901515151514,0.12666083438702977
2025-11-20 13:15:00,7.724,9.914,6.458,2.225,0.75525,2545.3125,8.031999999999998,21.768745182330225,0.2109999999999976,0.2487499999997453,0.75525,3,Running_Low,214.232,214.89350000000002,209.72275,212.94941666666668,1.3213849131267663,3.2048106060606005,0.5591284243253625
2025-11-20 13:20:00,7.701,9.974,6.484,2.24575,0.7525,2545.59125,8.052999999999999,21.99710450808403,0.0210000000000007,0.2787499999999454,0.7525,3,Running_Low,215.31775,215.8405,210.29399999999998,213.81741666666665,1.4323165988024766,2.810265151515161,0.06755793154173699
2025-11-20 13:25:00,7.808,9.975,6.513,2.2232499999999997,0.7545,2545.879,8.098666666666666,21.598707741533932,0.0456666666666674,0.28774999999996,0.7545,1,Running_High,214.30475,214.8535,209.67,212.94275000000002,1.3372299397057748,3.2078409090909012,1.3696514082526718
2025-11-20 13:35:00,12.192,14.856,10.869,4.14525,0.7685,2546.43325,12.639,16.06724056972214,4.426333333333336,0.3052500000003419,0.7685,1,Running_High,214.23225,214.90075000000002,209.73,212.95433333333335,1.320606419103241,3.202575757575749,13.572297791858162
2025-11-20 13:40:00,19.037,22.941,17.906,4.86475,0.79225,2546.86325,19.961333333333332,13.23410623181859,7.322333333333331,0.4299999999998363,0.79225,1,Running_High,214.16275000000002,214.87675,210.22975,213.08974999999998,1.1743542898523416,3.1410227272727362,19.981546459931828
2025-11-20 13:45:00,20.174,24.183,18.896,6.24325,0.8089999999999999,2547.4325,21.084333333333333,13.083431893890827,1.123000000000001,0.5692500000000109,0.8089999999999999,1,Running_High,214.1695,214.653,209.9575,212.92666666666665,1.2129588892324659,3.2151515151515238,0.7600448308990283
2025-11-20 13:50:00,18.524,22.679,17.625,5.5675,0.774,2547.9482500000004,19.609333333333336,13.749287434501277,-1.474999999999998,0.5157500000004802,0.774,1,Running_High,216.091,216.364,211.462,214.639,1.2834324753737405,2.436818181818177,1.3474504119600779
