ds,yhat
2026-05-12 13:55:00,7724.01931591832
2026-05-12 13:56:00,7724.047591856652
2026-05-12 13:57:00,7724.075884085267
2026-05-12 13:58:00,7724.104192900619
2026-05-12 13:59:00,7724.132518586097
2026-05-12 14:00:00,7724.160861411952
2026-05-12 14:01:00,7724.189221635229
2026-05-12 14:02:00,7724.217599499698
2026-05-12 14:03:00,7724.245995235794
2026-05-12 14:04:00,7724.274409060562
2026-05-12 14:05:00,7724.3028411776
2026-05-12 14:06:00,7724.331291777009
2026-05-12 14:07:00,7724.35976103535
2026-05-12 14:08:00,7724.3882491156
2026-05-12 14:09:00,7724.4167561671175
2026-05-12 14:10:00,7724.445282325604
2026-05-12 14:11:00,7724.473827713081
2026-05-12 14:12:00,7724.502392437858
2026-05-12 14:13:00,7724.530976594516
2026-05-12 14:14:00,7724.5595802638845
2026-05-12 14:15:00,7724.588203513035
2026-05-12 14:16:00,7724.616846395265
2026-05-12 14:17:00,7724.645508950096
2026-05-12 14:18:00,7724.674191203271
2026-05-12 14:19:00,7724.702893166755
2026-05-12 14:20:00,7724.731614838743
2026-05-12 14:21:00,7724.760356203669
2026-05-12 14:22:00,7724.789117232222
2026-05-12 14:23:00,7724.817897881361
2026-05-12 14:24:00,7724.846698094337
2026-05-12 14:25:00,7724.875517800719
2026-05-12 14:26:00,7724.904356916424
2026-05-12 14:27:00,7724.93321534375
2026-05-12 14:28:00,7724.96209297141
2026-05-12 14:29:00,7724.990989674575
2026-05-12 14:30:00,7725.019905314917
2026-05-12 14:31:00,7725.04883974066
2026-05-12 14:32:00,7725.077792786624
2026-05-12 14:33:00,7725.106764274289
2026-05-12 14:34:00,7725.135754011848
2026-05-12 14:35:00,7725.164761794271
2026-05-12 14:36:00,7725.193787403369
2026-05-12 14:37:00,7725.222830607867
2026-05-12 14:38:00,7725.251891163473
2026-05-12 14:39:00,7725.280968812957
2026-05-12 14:40:00,7725.310063286227
2026-05-12 14:41:00,7725.339174300416
2026-05-12 14:42:00,7725.3683015599645
2026-05-12 14:43:00,7725.397444756713
2026-05-12 14:44:00,7725.426603569994
2026-05-12 14:45:00,7725.455777666724
2026-05-12 14:46:00,7725.484966701511
2026-05-12 14:47:00,7725.514170316747
2026-05-12 14:48:00,7725.54338814272
2026-05-12 14:49:00,7725.572619797721
2026-05-12 14:50:00,7725.601864888153
2026-05-12 14:51:00,7725.631123008646
2026-05-12 14:52:00,7725.660393742179
2026-05-12 14:53:00,7725.689676660191
2026-05-12 14:54:00,7725.7189713227135
2026-05-12 14:55:00,7725.748277278488
2026-05-12 14:56:00,7725.777594065098
2026-05-12 14:57:00,7725.806921209103
2026-05-12 14:58:00,7725.836258226166
2026-05-12 14:59:00,7725.865604621193
2026-05-12 15:00:00,7725.894959888471
2026-05-12 15:01:00,7725.924323511812
2026-05-12 15:02:00,7725.953694964691
2026-05-12 15:03:00,7725.983073710397
2026-05-12 15:04:00,7726.012459202177
2026-05-12 15:05:00,7726.041850883392
2026-05-12 15:06:00,7726.071248187664
2026-05-12 15:07:00,7726.100650539037
2026-05-12 15:08:00,7726.130057352127
2026-05-12 15:09:00,7726.159468032284
2026-05-12 15:10:00,7726.188881975758
2026-05-12 15:11:00,7726.218298569855
2026-05-12 15:12:00,7726.247717193102
2026-05-12 15:13:00,7726.277137215423
2026-05-12 15:14:00,7726.306557998294
2026-05-12 15:15:00,7726.335978894922
2026-05-12 15:16:00,7726.365399250417
2026-05-12 15:17:00,7726.394818401959
2026-05-12 15:18:00,7726.42423567898
2026-05-12 15:19:00,7726.453650403338
2026-05-12 15:20:00,7726.48306188949
2026-05-12 15:21:00,7726.5124694446795
2026-05-12 15:22:00,7726.541872369113
2026-05-12 15:23:00,7726.571269956139
2026-05-12 15:24:00,7726.600661492436
2026-05-12 15:25:00,7726.630046258195
2026-05-12 15:26:00,7726.6594235273
2026-05-12 15:27:00,7726.688792567521
2026-05-12 15:28:00,7726.7181526406985
2026-05-12 15:29:00,7726.747503002931
2026-05-12 15:30:00,7726.776842904762
2026-05-12 15:31:00,7726.806171591375
2026-05-12 15:32:00,7726.835488302775
2026-05-12 15:33:00,7726.86479227399
2026-05-12 15:34:00,7726.894082735254
2026-05-12 15:35:00,7726.923358912206
2026-05-12 15:36:00,7726.9526200260725
2026-05-12 15:37:00,7726.981865293873
2026-05-12 15:38:00,7727.011093928603
2026-05-12 15:39:00,7727.040305139433
2026-05-12 15:40:00,7727.069498131902
2026-05-12 15:41:00,7727.098672108108
2026-05-12 15:42:00,7727.127826266906
2026-05-12 15:43:00,7727.156959804099
2026-05-12 15:44:00,7727.186071912634
2026-05-12 15:45:00,7727.2151617827985
2026-05-12 15:46:00,7727.244228602408
2026-05-12 15:47:00,7727.273271557005
2026-05-12 15:48:00,7727.302289830049
2026-05-12 15:49:00,7727.331282603113
2026-05-12 15:50:00,7727.360249056078
2026-05-12 15:51:00,7727.389188367317
2026-05-12 15:52:00,7727.418099713894
2026-05-12 15:53:00,7727.4469822717565
2026-05-12 15:54:00,7727.4758352159215
2026-05-12 15:55:00,7727.504657720668
2026-05-12 15:56:00,7727.533448959726
2026-05-12 15:57:00,7727.5622081064685
2026-05-12 15:58:00,7727.590934334094
2026-05-12 15:59:00,7727.619626815817
2026-05-12 16:00:00,7727.648284725057
2026-05-12 16:01:00,7727.676907235617
2026-05-12 16:02:00,7727.705493521873
2026-05-12 16:03:00,7727.734042758955
2026-05-12 16:04:00,7727.762554122931
2026-05-12 16:05:00,7727.791026790986
2026-05-12 16:06:00,7727.819459941602
2026-05-12 16:07:00,7727.847852754738
2026-05-12 16:08:00,7727.876204412006
2026-05-12 16:09:00,7727.904514096848
2026-05-12 16:10:00,7727.932780994708
2026-05-12 16:11:00,7727.961004293206
2026-05-12 16:12:00,7727.989183182313
2026-05-12 16:13:00,7728.017316854514
2026-05-12 16:14:00,7728.045404504984
2026-05-12 16:15:00,7728.0734453317455
2026-05-12 16:16:00,7728.101438535844
2026-05-12 16:17:00,7728.129383321504
2026-05-12 16:18:00,7728.157278896293
2026-05-12 16:19:00,7728.185124471279
2026-05-12 16:20:00,7728.212919261194
2026-05-12 16:21:00,7728.240662484581
2026-05-12 16:22:00,7728.268353363958
2026-05-12 16:23:00,7728.295991125963
2026-05-12 16:24:00,7728.323575001506
2026-05-12 16:25:00,7728.351104225918
2026-05-12 16:26:00,7728.378578039097
2026-05-12 16:27:00,7728.405995685649
2026-05-12 16:28:00,7728.433356415035
2026-05-12 16:29:00,7728.460659481702
2026-05-12 16:30:00,7728.487904145232
2026-05-12 16:31:00,7728.515089670467
2026-05-12 16:32:00,7728.542215327645
2026-05-12 16:33:00,7728.569280392533
2026-05-12 16:34:00,7728.59628414655
2026-05-12 16:35:00,7728.623225876898
2026-05-12 16:36:00,7728.650104876682
2026-05-12 16:37:00,7728.676920445034
2026-05-12 16:38:00,7728.703671887226
2026-05-12 16:39:00,7728.730358514791
2026-05-12 16:40:00,7728.756979645636
2026-05-12 16:41:00,7728.78353460415
2026-05-12 16:42:00,7728.810022721315
2026-05-12 16:43:00,7728.836443334812
2026-05-12 16:44:00,7728.862795789122
2026-05-12 16:45:00,7728.889079435629
2026-05-12 16:46:00,7728.915293632717
2026-05-12 16:47:00,7728.941437745865
2026-05-12 16:48:00,7728.967511147741
2026-05-12 16:49:00,7728.993513218292
2026-05-12 16:50:00,7729.019443344828
2026-05-12 16:51:00,7729.045300922112
2026-05-12 16:52:00,7729.071085352438
2026-05-12 16:53:00,7729.096796045713
2026-05-12 16:54:00,7729.122432419531
2026-05-12 16:55:00,7729.147993899246
2026-05-12 16:56:00,7729.1734799180485
2026-05-12 16:57:00,7729.198889917026
2026-05-12 16:58:00,7729.224223345235
2026-05-12 16:59:00,7729.249479659759
2026-05-12 17:00:00,7729.274658325773
2026-05-12 17:01:00,7729.2997588165945
2026-05-12 17:02:00,7729.3247806137415
2026-05-12 17:03:00,7729.349723206987
2026-05-12 17:04:00,7729.374586094398
2026-05-12 17:05:00,7729.399368782393
2026-05-12 17:06:00,7729.424070785777
2026-05-12 17:07:00,7729.448691627783
2026-05-12 17:08:00,7729.4732308401135
2026-05-12 17:09:00,7729.497687962969
2026-05-12 17:10:00,7729.522062545086
2026-05-12 17:11:00,7729.54635414376
2026-05-12 17:12:00,7729.570562324878
2026-05-12 17:13:00,7729.594686662936
2026-05-12 17:14:00,7729.618726741062
2026-05-12 17:15:00,7729.6426821510395
2026-05-12 17:16:00,7729.666552493312
2026-05-12 17:17:00,7729.690337377004
2026-05-12 17:18:00,7729.714036419925
2026-05-12 17:19:00,7729.737649248583
2026-05-12 17:20:00,7729.761175498184
2026-05-12 17:21:00,7729.784614812632
2026-05-12 17:22:00,7729.8079668445325
2026-05-12 17:23:00,7729.831231255189
2026-05-12 17:24:00,7729.854407714591
2026-05-12 17:25:00,7729.87749590141
2026-05-12 17:26:00,7729.900495502986
2026-05-12 17:27:00,7729.923406215314
2026-05-12 17:28:00,7729.946227743026
2026-05-12 17:29:00,7729.968959799374
2026-05-12 17:30:00,7729.991602106205
2026-05-12 17:31:00,7730.014154393939
2026-05-12 17:32:00,7730.036616401542
2026-05-12 17:33:00,7730.058987876494
2026-05-12 17:34:00,7730.081268574761
2026-05-12 17:35:00,7730.103458260759
2026-05-12 17:36:00,7730.125556707317
2026-05-12 17:37:00,7730.1475636956375
2026-05-12 17:38:00,7730.16947901526
2026-05-12 17:39:00,7730.191302464008
2026-05-12 17:40:00,7730.213033847956
2026-05-12 17:41:00,7730.234672981365
2026-05-12 17:42:00,7730.256219686653
2026-05-12 17:43:00,7730.27767379432
2026-05-12 17:44:00,7730.299035142912
2026-05-12 17:45:00,7730.320303578953
2026-05-12 17:46:00,7730.34147895689
2026-05-12 17:47:00,7730.362561139032
2026-05-12 17:48:00,7730.383549995487
2026-05-12 17:49:00,7730.404445404097
2026-05-12 17:50:00,7730.425247250371
2026-05-12 17:51:00,7730.445955427416
2026-05-12 17:52:00,7730.466569835866
2026-05-12 17:53:00,7730.48709038381
2026-05-12 17:54:00,7730.507516986718
2026-05-12 17:55:00,7730.527849567365
2026-05-12 17:56:00,7730.548088055751
2026-05-12 17:57:00,7730.568232389023
2026-05-12 17:58:00,7730.588282511397
2026-05-12 17:59:00,7730.608238374067
2026-05-12 18:00:00,7730.628099935129
2026-05-12 18:01:00,7730.647867159491
2026-05-12 18:02:00,7730.667540018787
2026-05-12 18:03:00,7730.687118491284
2026-05-12 18:04:00,7730.7066025618
2026-05-12 18:05:00,7730.725992221602
2026-05-12 18:06:00,7730.745287468322
2026-05-12 18:07:00,7730.764488305858
2026-05-12 18:08:00,7730.78359474428
2026-05-12 18:09:00,7730.802606799732
2026-05-12 18:10:00,7730.821524494334
2026-05-12 18:11:00,7730.840347856087
2026-05-12 18:12:00,7730.859076918766
2026-05-12 18:13:00,7730.877711721825
2026-05-12 18:14:00,7730.896252310294
2026-05-12 18:15:00,7730.91469873467
2026-05-12 18:16:00,7730.9330510508225
2026-05-12 18:17:00,7730.951309319883
2026-05-12 18:18:00,7730.969473608137
2026-05-12 18:19:00,7730.987543986926
2026-05-12 18:20:00,7731.005520532531
2026-05-12 18:21:00,7731.023403326072
2026-05-12 18:22:00,7731.041192453399
2026-05-12 18:23:00,7731.058888004976
2026-05-12 18:24:00,7731.076490075783
2026-05-12 18:25:00,7731.093998765195
2026-05-12 18:26:00,7731.111414176878
2026-05-12 18:27:00,7731.128736418677
2026-05-12 18:28:00,7731.145965602506
2026-05-12 18:29:00,7731.163101844236
2026-05-12 18:30:00,7731.180145263579
2026-05-12 18:31:00,7731.197095983984
2026-05-12 18:32:00,7731.213954132519
2026-05-12 18:33:00,7731.230719839761
2026-05-12 18:34:00,7731.247393239685
2026-05-12 18:35:00,7731.26397446955
2026-05-12 18:36:00,7731.280463669786
2026-05-12 18:37:00,7731.296860983885
2026-05-12 18:38:00,7731.313166558288
2026-05-12 18:39:00,7731.329380542268
2026-05-12 18:40:00,7731.345503087828
2026-05-12 18:41:00,7731.36153434958
2026-05-12 18:42:00,7731.377474484641
2026-05-12 18:43:00,7731.393323652518
2026-05-12 18:44:00,7731.4090820149995
2026-05-12 18:45:00,7731.424749736043
2026-05-12 18:46:00,7731.44032698167
2026-05-12 18:47:00,7731.455813919852
2026-05-12 18:48:00,7731.471210720404
2026-05-12 18:49:00,7731.486517554878
2026-05-12 18:50:00,7731.501734596455
2026-05-12 18:51:00,7731.516862019836
2026-05-12 18:52:00,7731.531900001137
2026-05-12 18:53:00,7731.546848717787
2026-05-12 18:54:00,7731.56170834842
2026-05-12 18:55:00,7731.576479072772
2026-05-12 18:56:00,7731.591161071579
2026-05-12 18:57:00,7731.605754526476
2026-05-12 18:58:00,7731.620259619895
2026-05-12 18:59:00,7731.634676534964
2026-05-12 19:00:00,7731.64900545541
2026-05-12 19:01:00,7731.663246565461
2026-05-12 19:02:00,7731.67740004975
2026-05-12 19:03:00,7731.691466093215
2026-05-12 19:04:00,7731.705444881011
2026-05-12 19:05:00,7731.719336598413
2026-05-12 19:06:00,7731.733141430724
2026-05-12 19:07:00,7731.7468595631835
2026-05-12 19:08:00,7731.760491180883
2026-05-12 19:09:00,7731.774036468672
2026-05-12 19:10:00,7731.787495611075
2026-05-12 19:11:00,7731.800868792203
2026-05-12 19:12:00,7731.814156195672
2026-05-12 19:13:00,7731.827358004521
2026-05-12 19:14:00,7731.8404744011295
2026-05-12 19:15:00,7731.853505567138
2026-05-12 19:16:00,7731.866451683371
2026-05-12 19:17:00,7731.879312929762
2026-05-12 19:18:00,7731.892089485273
2026-05-12 19:19:00,7731.904781527827
2026-05-12 19:20:00,7731.917389234239
2026-05-12 19:21:00,7731.929912780134
2026-05-12 19:22:00,7731.942352339895
2026-05-12 19:23:00,7731.954708086581
2026-05-12 19:24:00,7731.966980191879
2026-05-12 19:25:00,7731.979168826022
2026-05-12 19:26:00,7731.9912741577455
2026-05-12 19:27:00,7732.003296354217
2026-05-12 19:28:00,7732.015235580981
2026-05-12 19:29:00,7732.027092001908
2026-05-12 19:30:00,7732.0388657791345
2026-05-12 19:31:00,7732.050557073015
2026-05-12 19:32:00,7732.062166042068
2026-05-12 19:33:00,7732.073692842935
2026-05-12 19:34:00,7732.085137630325
2026-05-12 19:35:00,7732.096500556981
2026-05-12 19:36:00,7732.107781773626
2026-05-12 19:37:00,7732.118981428931
2026-05-12 19:38:00,7732.1300996694745
2026-05-12 19:39:00,7732.141136639706
2026-05-12 19:40:00,7732.152092481911
2026-05-12 19:41:00,7732.162967336178
2026-05-12 19:42:00,7732.173761340371
2026-05-12 19:43:00,7732.1844746300985
2026-05-12 19:44:00,7732.195107338688
2026-05-12 19:45:00,7732.205659597163
2026-05-12 19:46:00,7732.216131534216
2026-05-12 19:47:00,7732.226523276198
2026-05-12 19:48:00,7732.236834947089
2026-05-12 19:49:00,7732.2470666684885
2026-05-12 19:50:00,7732.257218559601
2026-05-12 19:51:00,7732.267290737224
2026-05-12 19:52:00,7732.277283315736
2026-05-12 19:53:00,7732.287196407089
2026-05-12 19:54:00,7732.297030120805
2026-05-12 19:55:00,7732.306784563971
2026-05-12 19:56:00,7732.316459841236
2026-05-12 19:57:00,7732.326056054813
2026-05-12 19:58:00,7732.335573304482
2026-05-12 19:59:00,7732.34501168759
2026-05-12 20:00:00,7732.354371299065
2026-05-12 20:01:00,7732.363652231415
2026-05-12 20:02:00,7732.372854574746
2026-05-12 20:03:00,7732.3819784167745
2026-05-12 20:04:00,7732.391023842833
2026-05-12 20:05:00,7732.3999909359
2026-05-12 20:06:00,7732.408879776604
2026-05-12 20:07:00,7732.417690443258
2026-05-12 20:08:00,7732.42642301187
2026-05-12 20:09:00,7732.4350775561725
2026-05-12 20:10:00,7732.443654147651
2026-05-12 20:11:00,7732.452152855565
2026-05-12 20:12:00,7732.4605737469865
2026-05-12 20:13:00,7732.468916886825
2026-05-12 20:14:00,7732.477182337863
2026-05-12 20:15:00,7732.485370160794
2026-05-12 20:16:00,7732.4934804142595
2026-05-12 20:17:00,7732.501513154881
2026-05-12 20:18:00,7732.509468437311
2026-05-12 20:19:00,7732.51734631427
2026-05-12 20:20:00,7732.525146836593
2026-05-12 20:21:00,7732.532870053274
2026-05-12 20:22:00,7732.540516011512
2026-05-12 20:23:00,7732.548084756768
2026-05-12 20:24:00,7732.5555763328075
2026-05-12 20:25:00,7732.5629907817565
2026-05-12 20:26:00,7732.570328144157
2026-05-12 20:27:00,7732.577588459023
2026-05-12 20:28:00,7732.584771763896
2026-05-12 20:29:00,7732.591878094904
2026-05-12 20:30:00,7732.598907486824
2026-05-12 20:31:00,7732.605859973141
2026-05-12 20:32:00,7732.612735586116
2026-05-12 20:33:00,7732.619534356843
2026-05-12 20:34:00,7732.626256315324
2026-05-12 20:35:00,7732.6329014905305
2026-05-12 20:36:00,7732.639469910472
2026-05-12 20:37:00,7732.64596160227
2026-05-12 20:38:00,7732.6523765922275
2026-05-12 20:39:00,7732.658714905898
2026-05-12 20:40:00,7732.664976568163
2026-05-12 20:41:00,7732.671161603308
2026-05-12 20:42:00,7732.677270035093
2026-05-12 20:43:00,7732.683301886833
2026-05-12 20:44:00,7732.689257181477
2026-05-12 20:45:00,7732.6951359416835
2026-05-12 20:46:00,7732.7009381899015
2026-05-12 20:47:00,7732.706663948455
2026-05-12 20:48:00,7732.712313239618
2026-05-12 20:49:00,7732.717886085704
2026-05-12 20:50:00,7732.7233825091425
2026-05-12 20:51:00,7732.728802532569
2026-05-12 20:52:00,7732.734146178907
2026-05-12 20:53:00,7732.739413471455
2026-05-12 20:54:00,7732.7446044339695
2026-05-12 20:55:00,7732.749719090756
2026-05-12 20:56:00,7732.754757466754
2026-05-12 20:57:00,7732.759719587626
2026-05-12 20:58:00,7732.764605479845
2026-05-12 20:59:00,7732.769415170783
2026-05-12 21:00:00,7732.774148688802
2026-05-12 21:01:00,7732.778806063344
2026-05-12 21:02:00,7732.783387325018
2026-05-12 21:03:00,7732.787892505694
2026-05-12 21:04:00,7732.79232163859
2026-05-12 21:05:00,7732.796674758366
2026-05-12 21:06:00,7732.800951901214
2026-05-12 21:07:00,7732.805153104947
2026-05-12 21:08:00,7732.809278409092
2026-05-12 21:09:00,7732.813327854984
2026-05-12 21:10:00,7732.81730148585
2026-05-12 21:11:00,7732.8211993469085
2026-05-12 21:12:00,7732.825021485454
2026-05-12 21:13:00,7732.82876795095
2026-05-12 21:14:00,7732.832438795124
2026-05-12 21:15:00,7732.83603407205
2026-05-12 21:16:00,7732.8395538382465
2026-05-12 21:17:00,7732.8429981527615
2026-05-12 21:18:00,7732.846367077264
2026-05-12 21:19:00,7732.849660676137
2026-05-12 21:20:00,7732.8528790165565
2026-05-12 21:21:00,7732.856022168592
2026-05-12 21:22:00,7732.859090205285
2026-05-12 21:23:00,7732.862083202741
2026-05-12 21:24:00,7732.865001240217
2026-05-12 21:25:00,7732.8678444002035
2026-05-12 21:26:00,7732.8706127685155
2026-05-12 21:27:00,7732.873306434372
2026-05-12 21:28:00,7732.875925490484
2026-05-12 21:29:00,7732.878470033136
2026-05-12 21:30:00,7732.8809401622675
2026-05-12 21:31:00,7732.883335981557
2026-05-12 21:32:00,7732.885657598501
2026-05-12 21:33:00,7732.887905124496
2026-05-12 21:34:00,7732.890078674911
2026-05-12 21:35:00,7732.892178369175
2026-05-12 21:36:00,7732.894204330843
2026-05-12 21:37:00,7732.8961566876815
2026-05-12 21:38:00,7732.898035571735
2026-05-12 21:39:00,7732.899841119402
2026-05-12 21:40:00,7732.90157347151
2026-05-12 21:41:00,7732.903232773382
2026-05-12 21:42:00,7732.904819174907
2026-05-12 21:43:00,7732.906332830609
2026-05-12 21:44:00,7732.907773899715
2026-05-12 21:45:00,7732.909142546215
2026-05-12 21:46:00,7732.910438938933
2026-05-12 21:47:00,7732.911663251585
2026-05-12 21:48:00,7732.912815662842
2026-05-12 21:49:00,7732.913896356386
2026-05-12 21:50:00,7732.9149055209755
2026-05-12 21:51:00,7732.915843350491
2026-05-12 21:52:00,7732.916710043998
2026-05-12 21:53:00,7732.917505805798
2026-05-12 21:54:00,7732.91823084548
2026-05-12 21:55:00,7732.918885377966
2026-05-12 21:56:00,7732.919469623566
2026-05-12 21:57:00,7732.9199838080185
2026-05-12 21:58:00,7732.920428162536
2026-05-12 21:59:00,7732.920802923849
2026-05-12 22:00:00,7732.921108334247
2026-05-12 22:01:00,7732.921344641613
2026-05-12 22:02:00,7732.921512099466
2026-05-12 22:03:00,7732.921610966991
2026-05-12 22:04:00,7732.921641509075
2026-05-12 22:05:00,7732.921641509075
2026-05-12 22:06:00,7732.921641509075
2026-05-12 22:07:00,7732.921641509075
2026-05-12 22:08:00,7732.921641509075
2026-05-12 22:09:00,7732.921641509075
2026-05-12 22:10:00,7732.921641509075
2026-05-12 22:11:00,7732.921641509075
2026-05-12 22:12:00,7732.921641509075
2026-05-12 22:13:00,7732.921641509075
2026-05-12 22:14:00,7732.921641509075
2026-05-12 22:15:00,7732.921641509075
2026-05-12 22:16:00,7732.921641509075
2026-05-12 22:17:00,7732.921641509075
2026-05-12 22:18:00,7732.921641509075
2026-05-12 22:19:00,7732.921641509075
2026-05-12 22:20:00,7732.921641509075
2026-05-12 22:21:00,7732.921641509075
2026-05-12 22:22:00,7732.921641509075
2026-05-12 22:23:00,7732.921641509075
2026-05-12 22:24:00,7732.921641509075
2026-05-12 22:25:00,7732.921641509075
2026-05-12 22:26:00,7732.921641509075
2026-05-12 22:27:00,7732.921641509075
2026-05-12 22:28:00,7732.921641509075
2026-05-12 22:29:00,7732.921641509075
2026-05-12 22:30:00,7732.921641509075
2026-05-12 22:31:00,7732.921641509075
2026-05-12 22:32:00,7732.921641509075
2026-05-12 22:33:00,7732.921641509075
2026-05-12 22:34:00,7732.921641509075
2026-05-12 22:35:00,7732.921641509075
2026-05-12 22:36:00,7732.921641509075
2026-05-12 22:37:00,7732.921641509075
2026-05-12 22:38:00,7732.921641509075
2026-05-12 22:39:00,7732.921641509075
2026-05-12 22:40:00,7732.921641509075
2026-05-12 22:41:00,7732.921641509075
2026-05-12 22:42:00,7732.921641509075
2026-05-12 22:43:00,7732.921641509075
2026-05-12 22:44:00,7732.921641509075
2026-05-12 22:45:00,7732.921641509075
2026-05-12 22:46:00,7732.921641509075
2026-05-12 22:47:00,7732.921641509075
2026-05-12 22:48:00,7732.921641509075
2026-05-12 22:49:00,7732.921641509075
2026-05-12 22:50:00,7732.921641509075
2026-05-12 22:51:00,7732.921641509075
2026-05-12 22:52:00,7732.921641509075
2026-05-12 22:53:00,7732.921641509075
2026-05-12 22:54:00,7732.921641509075
